==91178== NVPROF is profiling process 91178, command: python train.py --backbone xception --lr 0.01 --workers 2 --epochs 1 --batch-size 2 --gpu-ids 0 --checkname deeplab-xception --eval-interval 1 --dataset cityscapes --profile-epoch-list 0 --profile-batch-list 2 --prof-forward
==91178== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==91178== Profiling application: python train.py --backbone xception --lr 0.01 --workers 2 --epochs 1 --batch-size 2 --gpu-ids 0 --checkname deeplab-xception --eval-interval 1 --dataset cityscapes --profile-epoch-list 0 --profile-batch-list 2 --prof-forward
==91178== Profiling result:
==91178== Metric result:
Invocations                               Metric Name                            Metric Description         Min         Max         Avg
Device "TITAN Xp (0)"
    Kernel: void kernelPointwiseApply2<TensorMulOp<float>, float, float, unsigned int, int=1, int=1>(OffsetInfo<TensorMulOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, float, float)
          1                           global_hit_rate             Global Hit Rate in unified l1/tex      57.29%      57.29%      57.29%
          1                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
          1                  l2_tex_read_transactions               L2 Transactions (Texture Reads)      728420      728420      728420
          1                 l2_tex_write_transactions              L2 Transactions (Texture Writes)      243488      243488      243488
          1                  shared_load_transactions                      Shared Load Transactions     1206864     1206864     1206864
          1                 shared_store_transactions                     Shared Store Transactions      336168      336168      336168
          1                        tex_cache_hit_rate                        Unified Cache Hit Rate      55.60%      55.60%      55.60%
          1                    tex_cache_transactions                    Unified Cache Transactions      751680      751680      751680
    Kernel: void cudnn::detail::bn_fw_tr_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=10>(cudnnTensorStruct, float const *, cudnn::detail::bn_fw_tr_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=10>, cudnnTensorStruct*, float const *, float const , float, float, float*, float const *, float const *, float const *, float, float, cudnn::reduced_divisor, int, float*, cudnn::detail::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)
          7                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
          7                             flop_count_sp   Floating Point Operations(Single Precision)    15291904    43486352    27375238
          7                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
          7                                inst_fp_64                       FP Instructions(Double)           0           0           0
          7                                inst_fp_32                       FP Instructions(Single)    11096576    31555888    19864852
          7                                inst_fp_16                         HP Instructions(Half)           0           0           0
          7                              inst_integer                          Integer Instructions   108054016   307278608   193435984
          7                  gld_requested_throughput              Requested Global Load Throughput  138.69GB/s  159.19GB/s  152.23GB/s
          7                  gst_requested_throughput             Requested Global Store Throughput  138.20GB/s  158.63GB/s  151.69GB/s
          7                    shared_load_throughput                 Shared Memory Load Throughput  128.68GB/s  147.71GB/s  141.25GB/s
          7                   shared_store_throughput                Shared Memory Store Throughput  72.711GB/s  83.462GB/s  79.811GB/s
          7                            gld_efficiency                 Global Memory Load Efficiency      40.17%      40.17%      40.17%
          7                            gld_throughput                        Global Load Throughput  345.25GB/s  396.29GB/s  378.96GB/s
          7                            gst_efficiency                Global Memory Store Efficiency      81.68%      81.69%      81.68%
          7                            gst_throughput                       Global Store Throughput  169.19GB/s  194.20GB/s  185.70GB/s
          7                         shared_efficiency                      Shared Memory Efficiency      94.12%      94.12%      94.12%
          7                           global_hit_rate             Global Hit Rate in unified l1/tex      55.32%      55.33%      55.33%
          7                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
          7                  l2_tex_read_transactions               L2 Transactions (Texture Reads)      301915      858571      540487
          7                 l2_tex_write_transactions              L2 Transactions (Texture Writes)      331179      941809      592882
          7                  shared_load_transactions                      Shared Load Transactions       62976      179088      112738
          7                 shared_store_transactions                     Shared Store Transactions       35584      101192       63701
          7                        tex_cache_hit_rate                        Unified Cache Hit Rate      52.01%      52.02%      52.02%
          7                    tex_cache_transactions                    Unified Cache Transactions      303872      864136      543985
    Kernel: void cudnn::detail::bn_fw_tr_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=20>(cudnnTensorStruct, float const *, cudnn::detail::bn_fw_tr_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=20>, cudnnTensorStruct*, float const *, float const , float, float, float*, float const *, float const *, float const *, float, float, cudnn::reduced_divisor, int, float*, cudnn::detail::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)
         16                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
         16                             flop_count_sp   Floating Point Operations(Single Precision)    10452816   109545984    54141357
         16                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
         16                                inst_fp_64                       FP Instructions(Double)           0           0           0
         16                                inst_fp_32                       FP Instructions(Single)     7288560    75759104    37534423
         16                                inst_fp_16                         HP Instructions(Half)           0           0           0
         16                              inst_integer                          Integer Instructions    75260786   783877028   386017086
         16                  gld_requested_throughput              Requested Global Load Throughput  134.87GB/s  154.98GB/s  152.11GB/s
         16                  gst_requested_throughput             Requested Global Store Throughput  134.54GB/s  154.63GB/s  151.76GB/s
         16                    shared_load_throughput                 Shared Memory Load Throughput  112.76GB/s  150.49GB/s  138.26GB/s
         16                   shared_store_throughput                Shared Memory Store Throughput  60.647GB/s  79.665GB/s  73.687GB/s
         16                            gld_efficiency                 Global Memory Load Efficiency      41.05%      41.15%      41.09%
         16                            gld_throughput                        Global Load Throughput  328.52GB/s  377.01GB/s  370.06GB/s
         16                            gst_efficiency                Global Memory Store Efficiency      81.91%      82.02%      81.95%
         16                            gst_throughput                       Global Store Throughput  164.25GB/s  188.53GB/s  185.14GB/s
         16                         shared_efficiency                      Shared Memory Efficiency      96.97%      97.88%      97.31%
         16                           global_hit_rate             Global Hit Rate in unified l1/tex      53.71%      53.93%      53.79%
         16                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
         16                  l2_tex_read_transactions               L2 Transactions (Texture Reads)      224735     2384618     1172613
         16                 l2_tex_write_transactions              L2 Transactions (Texture Writes)      243869     2577267     1268876
         16                  shared_load_transactions                      Shared Load Transactions       41856      514304      236892
         16                 shared_store_transactions                     Shared Store Transactions       22512      272256      126253
         16                        tex_cache_hit_rate                        Unified Cache Hit Rate      51.24%      51.36%      51.28%
         16                    tex_cache_transactions                    Unified Cache Transactions      213602     2246067     1108153
    Kernel: void kernelPointwiseApply1<TensorAddConstantOp<long>, long, unsigned int, int=1>(OffsetInfo<TensorAddConstantOp<long>, long, unsigned int>, long, long)
        141                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
        141                             flop_count_sp   Floating Point Operations(Single Precision)           0           0           0
        141                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
        141                                inst_fp_64                       FP Instructions(Double)           0           0           0
        141                                inst_fp_32                       FP Instructions(Single)           0           0           0
        141                                inst_fp_16                         HP Instructions(Half)           0           0           0
        141                              inst_integer                          Integer Instructions        2059        2059        2059
        141                  gld_requested_throughput              Requested Global Load Throughput  3.6680MB/s  4.1107MB/s  3.9819MB/s
        141                  gst_requested_throughput             Requested Global Store Throughput  3.6680MB/s  4.1107MB/s  3.9819MB/s
        141                    shared_load_throughput                 Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
        141                   shared_store_throughput                Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
        141                            gld_efficiency                 Global Memory Load Efficiency      25.00%      25.00%      25.00%
        141                            gld_throughput                        Global Load Throughput  14.672MB/s  16.443MB/s  15.929MB/s
        141                            gst_efficiency                Global Memory Store Efficiency      25.00%      25.00%      25.00%
        141                            gst_throughput                       Global Store Throughput  14.672MB/s  16.443MB/s  15.929MB/s
        141                         shared_efficiency                      Shared Memory Efficiency       0.00%       0.00%       0.00%
        141                           global_hit_rate             Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
        141                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
        141                  l2_tex_read_transactions               L2 Transactions (Texture Reads)           1           1           1
        141                 l2_tex_write_transactions              L2 Transactions (Texture Writes)           1           1           1
        141                  shared_load_transactions                      Shared Load Transactions           0           0           0
        141                 shared_store_transactions                     Shared Store Transactions           0           0           0
        141                        tex_cache_hit_rate                        Unified Cache Hit Rate       0.00%       0.00%       0.00%
        141                    tex_cache_transactions                    Unified Cache Transactions           2           2           2
    Kernel: void kernelPointwiseApply1<TensorFillOp<float>, float, unsigned int, int=1>(OffsetInfo<TensorFillOp<float>, float, unsigned int>, float, float)
         63                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
         63                             flop_count_sp   Floating Point Operations(Single Precision)           0           0           0
         63                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
         63                                inst_fp_64                       FP Instructions(Double)           0           0           0
         63                                inst_fp_32                       FP Instructions(Single)           0           0           0
         63                                inst_fp_16                         HP Instructions(Half)           0           0           0
         63                              inst_integer                          Integer Instructions    23187632   223246592    37798136
         63                  gld_requested_throughput              Requested Global Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         63                  gst_requested_throughput             Requested Global Store Throughput  422.40GB/s  445.09GB/s  434.11GB/s
         63                    shared_load_throughput                 Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         63                   shared_store_throughput                Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         63                            gld_efficiency                 Global Memory Load Efficiency       0.00%       0.00%       0.00%
         63                            gld_throughput                        Global Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         63                            gst_efficiency                Global Memory Store Efficiency     100.00%     100.00%     100.00%
         63                            gst_throughput                       Global Store Throughput  422.40GB/s  445.09GB/s  434.11GB/s
         63                         shared_efficiency                      Shared Memory Efficiency       0.00%       0.00%       0.00%
         63                           global_hit_rate             Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         63                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
         63                  l2_tex_read_transactions               L2 Transactions (Texture Reads)           0           0           0
         63                 l2_tex_write_transactions              L2 Transactions (Texture Writes)      222950     2146592      363436
         63                  shared_load_transactions                      Shared Load Transactions           0           0           0
         63                 shared_store_transactions                     Shared Store Transactions           0           0           0
         63                        tex_cache_hit_rate                        Unified Cache Hit Rate      50.00%      50.00%      50.00%
         63                    tex_cache_transactions                    Unified Cache Transactions           0           0           0
    Kernel: void caffe_gpu_interp2_kernel<float, float>(int, float, float, bool, THCDeviceTensor<float, int=4, int, DefaultPtrTraits>, THCDeviceTensor<float, int=4, int, DefaultPtrTraits>)
          3                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
          3                             flop_count_sp   Floating Point Operations(Single Precision)     5024646    91582812    57796344
          3                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
          3                                inst_fp_64                       FP Instructions(Double)           0           0           0
          3                                inst_fp_32                       FP Instructions(Single)     3353031    61844715    38811795
          3                                inst_fp_16                         HP Instructions(Half)           0           0           0
          3                              inst_integer                          Integer Instructions    16460868   328440028   198794337
          3                  gld_requested_throughput              Requested Global Load Throughput  2.3239GB/s  242.53GB/s  156.44GB/s
          3                  gst_requested_throughput             Requested Global Store Throughput  18.076GB/s  221.40GB/s  146.27GB/s
          3                    shared_load_throughput                 Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          3                   shared_store_throughput                Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          3                            gld_efficiency                 Global Memory Load Efficiency      12.50%      54.35%      39.41%
          3                            gld_throughput                        Global Load Throughput  18.591GB/s  446.25GB/s  298.86GB/s
          3                            gst_efficiency                Global Memory Store Efficiency      81.63%      82.16%      81.94%
          3                            gst_throughput                       Global Store Throughput  22.143GB/s  269.47GB/s  178.19GB/s
          3                         shared_efficiency                      Shared Memory Efficiency       0.00%       0.00%       0.00%
          3                           global_hit_rate             Global Hit Rate in unified l1/tex      61.91%      74.45%      66.44%
          3                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
          3                  l2_tex_read_transactions               L2 Transactions (Texture Reads)       71680     2519576     1624242
          3                 l2_tex_write_transactions              L2 Transactions (Texture Writes)       85376     1521478      968428
          3                  shared_load_transactions                      Shared Load Transactions           0           0           0
          3                 shared_store_transactions                     Shared Store Transactions           0           0           0
          3                        tex_cache_hit_rate                        Unified Cache Hit Rate      57.98%      64.82%      60.47%
          3                    tex_cache_transactions                    Unified Cache Transactions      280576     5000344     3180936
    Kernel: void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)
          2                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
          2                             flop_count_sp   Floating Point Operations(Single Precision)     3801088     4513792     4157440
          2                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
          2                                inst_fp_64                       FP Instructions(Double)           0           0           0
          2                                inst_fp_32                       FP Instructions(Single)     2228224     2646016     2437120
          2                                inst_fp_16                         HP Instructions(Half)           0           0           0
          2                              inst_integer                          Integer Instructions    32243712    38289408    35266560
          2                  gld_requested_throughput              Requested Global Load Throughput  120.84GB/s  124.82GB/s  122.97GB/s
          2                  gst_requested_throughput             Requested Global Store Throughput  214.82GB/s  221.90GB/s  218.61GB/s
          2                    shared_load_throughput                 Shared Memory Load Throughput  120.84GB/s  124.82GB/s  122.97GB/s
          2                   shared_store_throughput                Shared Memory Store Throughput  120.84GB/s  124.82GB/s  122.97GB/s
          2                            gld_efficiency                 Global Memory Load Efficiency      31.58%      31.58%      31.58%
          2                            gld_throughput                        Global Load Throughput  382.64GB/s  395.27GB/s  389.39GB/s
          2                            gst_efficiency                Global Memory Store Efficiency     100.00%     100.00%     100.00%
          2                            gst_throughput                       Global Store Throughput  214.82GB/s  221.90GB/s  218.61GB/s
          2                         shared_efficiency                      Shared Memory Efficiency     100.00%     100.00%     100.00%
          2                           global_hit_rate             Global Hit Rate in unified l1/tex      54.31%      54.39%      54.35%
          2                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
          2                  l2_tex_read_transactions               L2 Transactions (Texture Reads)      106481      126666      116573
          2                 l2_tex_write_transactions              L2 Transactions (Texture Writes)      131072      155648      143360
          2                  shared_load_transactions                      Shared Load Transactions       18432       21888       20160
          2                 shared_store_transactions                     Shared Store Transactions       18432       21888       20160
          2                        tex_cache_hit_rate                        Unified Cache Hit Rate      52.03%      52.07%      52.05%
          2                    tex_cache_transactions                    Unified Cache Transactions       73728       87552       80640
    Kernel: void cudnn::detail::bn_fw_tr_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=0>(cudnnTensorStruct, float const *, cudnn::detail::bn_fw_tr_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=0>, cudnnTensorStruct*, float const *, float const , float, float, float*, float const *, float const *, float const *, float, float, cudnn::reduced_divisor, int, float*, cudnn::detail::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)
        118                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
        118                             flop_count_sp   Floating Point Operations(Single Precision)     2315776    45264896    16661307
        118                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
        118                                inst_fp_64                       FP Instructions(Double)           0           0           0
        118                                inst_fp_32                       FP Instructions(Single)     2445824    37392384    13768072
        118                                inst_fp_16                         HP Instructions(Half)           0           0           0
        118                              inst_integer                          Integer Instructions     8965120   311848960   114727543
        118                  gld_requested_throughput              Requested Global Load Throughput  3.2316GB/s  130.85GB/s  115.40GB/s
        118                  gst_requested_throughput             Requested Global Store Throughput  551.52MB/s  129.07GB/s  113.83GB/s
        118                    shared_load_throughput                 Shared Memory Load Throughput  66.068GB/s  329.36GB/s  290.59GB/s
        118                   shared_store_throughput                Shared Memory Store Throughput  100.54GB/s  194.97GB/s  172.12GB/s
        118                            gld_efficiency                 Global Memory Load Efficiency       3.41%      35.54%      35.27%
        118                            gld_throughput                        Global Load Throughput  94.793GB/s  368.17GB/s  324.86GB/s
        118                            gst_efficiency                Global Memory Store Efficiency      12.50%      80.68%      80.07%
        118                            gst_throughput                       Global Store Throughput  4.3088GB/s  160.05GB/s  141.15GB/s
        118                         shared_efficiency                      Shared Memory Efficiency      59.32%      91.82%      91.55%
        118                           global_hit_rate             Global Hit Rate in unified l1/tex      60.19%      94.22%      60.49%
        118                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
        118                  l2_tex_read_transactions               L2 Transactions (Texture Reads)        1930      634207      233178
        118                 l2_tex_write_transactions              L2 Transactions (Texture Writes)        1536      692646      254656
        118                  shared_load_transactions                      Shared Load Transactions        5888      356352      131063
        118                 shared_store_transactions                     Shared Store Transactions        8960      210944       77629
        118                        tex_cache_hit_rate                        Unified Cache Hit Rate      54.68%      90.19%      55.00%
        118                    tex_cache_transactions                    Unified Cache Transactions       33536      825344      303722
    Kernel: maxwell_scudnn_128x128_relu_interior_nn
         70                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
         70                             flop_count_sp   Floating Point Operations(Single Precision)   134283264  1.4505e+10  2969042007
         70                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
         70                                inst_fp_64                       FP Instructions(Double)           0           0           0
         70                                inst_fp_32                       FP Instructions(Single)    67207680  7261986816  1489917125
         70                                inst_fp_16                         HP Instructions(Half)           0           0           0
         70                              inst_integer                          Integer Instructions     3518976   392306688    94148944
         70                  gld_requested_throughput              Requested Global Load Throughput  10.236GB/s  334.38GB/s  284.95GB/s
         70                  gst_requested_throughput             Requested Global Store Throughput  9.8498MB/s  192.91GB/s  32.019GB/s
         70                    shared_load_throughput                 Shared Memory Load Throughput  158.87GB/s  2770.3GB/s  2431.5GB/s
         70                   shared_store_throughput                Shared Memory Store Throughput  20.950GB/s  585.32GB/s  364.46GB/s
         70                            gld_efficiency                 Global Memory Load Efficiency      33.89%      45.67%      44.61%
         70                            gld_throughput                        Global Load Throughput  30.204GB/s  739.51GB/s  632.30GB/s
         70                            gst_efficiency                Global Memory Store Efficiency      12.50%      82.04%      80.55%
         70                            gst_throughput                       Global Store Throughput  78.799MB/s  235.14GB/s  39.194GB/s
         70                         shared_efficiency                      Shared Memory Efficiency     157.28%     187.47%     183.18%
         70                           global_hit_rate             Global Hit Rate in unified l1/tex      43.84%      66.37%      53.74%
         70                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
         70                  l2_tex_read_transactions               L2 Transactions (Texture Reads)       67588    14168803     2867821
         70                 l2_tex_write_transactions              L2 Transactions (Texture Writes)         512     2576243      384346
         70                  shared_load_transactions                      Shared Load Transactions      264256    28615680     5961002
         70                 shared_store_transactions                     Shared Store Transactions       34848     3838464      893492
         70                        tex_cache_hit_rate                        Unified Cache Hit Rate      44.60%      66.20%      53.20%
         70                    tex_cache_transactions                    Unified Cache Transactions      131328    14192640     2863303
    Kernel: void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=-1, int=1>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)
         63                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
         63                             flop_count_sp   Floating Point Operations(Single Precision)           0           0           0
         63                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
         63                                inst_fp_64                       FP Instructions(Double)           0           0           0
         63                                inst_fp_32                       FP Instructions(Single)     6342336    67634176    10696431
         63                                inst_fp_16                         HP Instructions(Half)           0           0           0
         63                              inst_integer                          Integer Instructions   186354474  1979246586   313737005
         63                  gld_requested_throughput              Requested Global Load Throughput  59.323GB/s  89.382GB/s  70.324GB/s
         63                  gst_requested_throughput             Requested Global Store Throughput  59.323GB/s  89.382GB/s  70.324GB/s
         63                    shared_load_throughput                 Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         63                   shared_store_throughput                Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         63                            gld_efficiency                 Global Memory Load Efficiency      50.00%      50.00%      50.00%
         63                            gld_throughput                        Global Load Throughput  118.65GB/s  178.76GB/s  140.65GB/s
         63                            gst_efficiency                Global Memory Store Efficiency      79.41%      83.65%      79.94%
         63                            gst_throughput                       Global Store Throughput  74.683GB/s  106.85GB/s  86.675GB/s
         63                         shared_efficiency                      Shared Memory Efficiency       0.00%       0.00%       0.00%
         63                           global_hit_rate             Global Hit Rate in unified l1/tex      50.00%      50.00%      50.00%
         63                            local_hit_rate                                Local Hit Rate      82.32%      84.03%      82.63%
         63                  l2_tex_read_transactions               L2 Transactions (Texture Reads)      485970     4827212      796567
         63                 l2_tex_write_transactions              L2 Transactions (Texture Writes)      664231     2941409      826700
         63                  shared_load_transactions                      Shared Load Transactions           0           0           0
         63                 shared_store_transactions                     Shared Store Transactions           0           0           0
         63                        tex_cache_hit_rate                        Unified Cache Hit Rate      65.41%      71.02%      66.17%
         63                    tex_cache_transactions                    Unified Cache Transactions     1021710    10598560     1702037
    Kernel: cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams)
         74                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
         74                             flop_count_sp   Floating Point Operations(Single Precision)           0           0           0
         74                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
         74                                inst_fp_64                       FP Instructions(Double)           0           0           0
         74                                inst_fp_32                       FP Instructions(Single)           0           0           0
         74                                inst_fp_16                         HP Instructions(Half)           0           0           0
         74                              inst_integer                          Integer Instructions         989     5549030      505912
         74                  gld_requested_throughput              Requested Global Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         74                  gst_requested_throughput             Requested Global Store Throughput  6.0615MB/s  122.70GB/s  16.783GB/s
         74                    shared_load_throughput                 Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         74                   shared_store_throughput                Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         74                            gld_efficiency                 Global Memory Load Efficiency       0.00%       0.00%       0.00%
         74                            gld_throughput                        Global Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         74                            gst_efficiency                Global Memory Store Efficiency       9.38%      85.69%      83.65%
         74                            gst_throughput                       Global Store Throughput  64.656MB/s  143.19GB/s  19.633GB/s
         74                         shared_efficiency                      Shared Memory Efficiency       0.00%       0.00%       0.00%
         74                           global_hit_rate             Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         74                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
         74                  l2_tex_read_transactions               L2 Transactions (Texture Reads)           0           0           0
         74                 l2_tex_write_transactions              L2 Transactions (Texture Writes)           4       14452        1319
         74                  shared_load_transactions                      Shared Load Transactions           0           0           0
         74                 shared_store_transactions                     Shared Store Transactions           0           0           0
         74                        tex_cache_hit_rate                        Unified Cache Hit Rate       0.00%      49.99%      48.98%
         74                    tex_cache_transactions                    Unified Cache Transactions           0           0           0
    Kernel: void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, int=3>(THCDeviceTensor<float, int=4, int, DefaultPtrTraits>, THCDeviceTensor<float, int=4, int, DefaultPtrTraits>, THCDeviceTensor<float, int=4, int, DefaultPtrTraits>, THCDeviceTensor<float, int=1, int, DefaultPtrTraits>, bool, unsigned int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)
         63                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
         63                             flop_count_sp   Floating Point Operations(Single Precision)    28540512   304353792    41399241
         63                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
         63                                inst_fp_64                       FP Instructions(Double)           0           0           0
         63                                inst_fp_32                       FP Instructions(Single)    19027008   202902528    27599494
         63                                inst_fp_16                         HP Instructions(Half)           0           0           0
         63                              inst_integer                          Integer Instructions   299870957  3196046589   434900161
         63                  gld_requested_throughput              Requested Global Load Throughput  175.30GB/s  442.52GB/s  306.65GB/s
         63                  gst_requested_throughput             Requested Global Store Throughput  18.886GB/s  47.638GB/s  33.021GB/s
         63                    shared_load_throughput                 Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         63                   shared_store_throughput                Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         63                            gld_efficiency                 Global Memory Load Efficiency      39.38%      70.01%      66.14%
         63                            gld_throughput                        Global Load Throughput  265.01GB/s  825.77GB/s  467.54GB/s
         63                            gst_efficiency                Global Memory Store Efficiency     100.00%     100.00%     100.00%
         63                            gst_throughput                       Global Store Throughput  18.886GB/s  47.638GB/s  33.021GB/s
         63                         shared_efficiency                      Shared Memory Efficiency       0.00%       0.00%       0.00%
         63                           global_hit_rate             Global Hit Rate in unified l1/tex      43.60%      56.32%      55.04%
         63                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
         63                  l2_tex_read_transactions               L2 Transactions (Texture Reads)     2738008    28018176     4070613
         63                 l2_tex_write_transactions              L2 Transactions (Texture Writes)      198198     2113568      287494
         63                  shared_load_transactions                      Shared Load Transactions           0           0           0
         63                 shared_store_transactions                     Shared Store Transactions           0           0           0
         63                        tex_cache_hit_rate                        Unified Cache Hit Rate      43.89%      55.93%      54.73%
         63                    tex_cache_transactions                    Unified Cache Transactions     3567564    38044224     5174905
    Kernel: maxwell_scudnn_128x32_relu_small_nn
          1                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
          1                             flop_count_sp   Floating Point Operations(Single Precision)   245407744   245407744   245407744
          1                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
          1                                inst_fp_64                       FP Instructions(Double)           0           0           0
          1                                inst_fp_32                       FP Instructions(Single)   131298432   131298432   131298432
          1                                inst_fp_16                         HP Instructions(Half)           0           0           0
          1                              inst_integer                          Integer Instructions    74706560    74706560    74706560
          1                  gld_requested_throughput              Requested Global Load Throughput  242.11GB/s  242.11GB/s  242.11GB/s
          1                  gst_requested_throughput             Requested Global Store Throughput  195.56GB/s  195.56GB/s  195.56GB/s
          1                    shared_load_throughput                 Shared Memory Load Throughput  1443.6GB/s  1443.6GB/s  1443.6GB/s
          1                   shared_store_throughput                Shared Memory Store Throughput  617.82GB/s  617.82GB/s  617.82GB/s
          1                            gld_efficiency                 Global Memory Load Efficiency      32.99%      32.99%      32.99%
          1                            gld_throughput                        Global Load Throughput  733.83GB/s  733.83GB/s  733.83GB/s
          1                            gst_efficiency                Global Memory Store Efficiency      82.04%      82.04%      82.04%
          1                            gst_throughput                       Global Store Throughput  238.37GB/s  238.37GB/s  238.37GB/s
          1                         shared_efficiency                      Shared Memory Efficiency     145.10%     145.10%     145.10%
          1                           global_hit_rate             Global Hit Rate in unified l1/tex      63.29%      63.29%      63.29%
          1                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
          1                  l2_tex_read_transactions               L2 Transactions (Texture Reads)      727865      727865      727865
          1                 l2_tex_write_transactions              L2 Transactions (Texture Writes)      644065      644065      644065
          1                  shared_load_transactions                      Shared Load Transactions      975152      975152      975152
          1                 shared_store_transactions                     Shared Store Transactions      417332      417332      417332
          1                        tex_cache_hit_rate                        Unified Cache Hit Rate      57.66%      57.66%      57.66%
          1                    tex_cache_transactions                    Unified Cache Transactions      692622      692622      692622
    Kernel: generate_bernoulli(curandStateMtgp32*, int, float*, double)
          3                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
          3                             flop_count_sp   Floating Point Operations(Single Precision)     1115136    17040384    11731968
          3                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
          3                                inst_fp_64                       FP Instructions(Double)      557568     8520192     5865984
          3                                inst_fp_32                       FP Instructions(Single)      557568     8520192     5865984
          3                                inst_fp_16                         HP Instructions(Half)           0           0           0
          3                              inst_integer                          Integer Instructions    34442500   496336900   342372100
          3                  gld_requested_throughput              Requested Global Load Throughput  313.27GB/s  371.30GB/s  369.07GB/s
          3                  gst_requested_throughput             Requested Global Store Throughput  119.62GB/s  141.77GB/s  140.92GB/s
