==6767== NVPROF is profiling process 6767, command: python -m graphsage.model --prof-forward
==6767== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==6767== Profiling application: python -m graphsage.model --prof-forward
==6767== Profiling result:
==6767== Metric result:
Invocations                               Metric Name                                         Metric Description         Min         Max         Avg
Device "GeForce GTX 1070 Ti (0)"
    Kernel: void kernelPointwiseApply3<TensorDivOp<float>, float, float, float, unsigned int, int=1, int=1, int=2>(OffsetInfo<TensorDivOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)
         10                              inst_integer                                       Integer Instructions     1598464     1598464     1598464
         10                  gld_requested_throughput                           Requested Global Load Throughput  3.8873GB/s  5.0548GB/s  4.5460GB/s
         10                  gst_requested_throughput                          Requested Global Store Throughput  1.2958GB/s  1.6849GB/s  1.5153GB/s
         10                    shared_load_throughput                              Shared Memory Load Throughput  497.57GB/s  647.02GB/s  581.89GB/s
         10                   shared_store_throughput                             Shared Memory Store Throughput  82.928GB/s  107.84GB/s  96.981GB/s
         10                            gld_efficiency                              Global Memory Load Efficiency      30.00%      30.00%      30.00%
         10                            gld_throughput                                     Global Load Throughput  12.958GB/s  16.849GB/s  15.153GB/s
         10                            gst_efficiency                             Global Memory Store Efficiency      30.00%      30.00%      30.00%
         10                            gst_throughput                                    Global Store Throughput  4.3192GB/s  5.6165GB/s  5.0511GB/s
         10                         shared_efficiency                                   Shared Memory Efficiency      10.12%      10.12%      10.12%
         10                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         10                      global_load_requests   Total number of global load requests from Multiprocessor        3072        3072        3072
         10                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
         10                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
         10                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
         10                           l2_tex_hit_rate                                          L2 Cache Hit Rate      90.29%      90.47%      90.38%
         10                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)        3840        3840        3840
         10                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)        1280        1280        1280
         10                  shared_load_transactions                                   Shared Load Transactions       36864       36864       36864
         10                 shared_store_transactions                                  Shared Store Transactions        6144        6144        6144
         10                        tex_cache_hit_rate                                     Unified Cache Hit Rate       0.00%       0.00%       0.00%
         10                    tex_cache_transactions                                 Unified Cache Transactions        3072        3072        3072
         10                    dram_read_transactions                            Device Memory Read Transactions         428        4053        1118
         10                   dram_write_transactions                           Device Memory Write Transactions         172         496         393
    Kernel: void kernelPointwiseApply2<TensorMaxValueOp<float>, float, float, unsigned int, int=1, int=1>(OffsetInfo<TensorMaxValueOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, float, float)
         20                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
