03-02 21:53 INFO     TESTING
03-02 21:53 INFO     Prepare files
03-02 21:53 INFO     Define model
03-02 21:53 INFO     	Statistics
03-02 21:53 INFO     	Create model
03-02 21:53 INFO     Check cuda
03-02 21:53 INFO     	* Cuda
03-02 21:53 INFO     Optimizer
03-02 21:53 INFO     Logger
03-02 21:53 INFO     => loading best model './checkpoint/qm9/mpnn/model_best.pth'
03-02 21:53 INFO     => loaded best model './checkpoint/qm9/mpnn/model_best.pth' (epoch 1)
03-02 21:53 INFO     Epoch: [0][20/11389]	Time 0.051 (0.083)	Data 0.011 (0.034)	Loss 0.1221 (0.1065)	Error Ratio 0.4199 (2.6460)
03-02 21:55 INFO     Epoch: [0][1720/11389]	Time 0.052 (0.057)	Data 0.008 (0.010)	Loss 0.1052 (0.1127)	Error Ratio 0.8503 (1.8521)
03-02 21:55 INFO     Epoch: [0][1740/11389]	Time 0.065 (0.057)	Data 0.010 (0.010)	Loss 0.0757 (0.1127)	Error Ratio 0.3758 (1.8394)
03-02 21:55 INFO     Epoch: [0][1760/11389]	Time 0.064 (0.057)	Data 0.009 (0.010)	Loss 0.1040 (0.1129)	Error Ratio 0.7534 (1.8310)
03-02 21:55 INFO     Epoch: [0][1780/11389]	Time 0.062 (0.057)	Data 0.010 (0.010)	Loss 0.0995 (0.1127)	Error Ratio 0.5477 (1.8213)
03-02 21:55 INFO     Epoch: [0][1800/11389]	Time 0.051 (0.056)	Data 0.010 (0.010)	Loss 0.0904 (0.1127)	Error Ratio 0.9532 (1.8093)
03-02 21:55 INFO     Epoch: [0][1820/11389]	Time 0.062 (0.056)	Data 0.009 (0.010)	Loss 0.1369 (0.1125)	Error Ratio 0.5165 (1.7976)
03-02 21:55 INFO     Epoch: [0][1840/11389]	Time 0.060 (0.057)	Data 0.009 (0.010)	Loss 0.0718 (0.1123)	Error Ratio 0.3739 (1.7862)
03-02 21:55 INFO     Epoch: [0][1860/11389]	Time 0.059 (0.056)	Data 0.014 (0.010)	Loss 0.0783 (0.1123)	Error Ratio 0.4003 (1.7993)
03-02 21:55 INFO     Epoch: [0][1880/11389]	Time 0.050 (0.056)	Data 0.009 (0.010)	Loss 0.0595 (0.1122)	Error Ratio 0.6206 (1.7900)
03-02 21:55 INFO     Epoch: [0][1900/11389]	Time 0.049 (0.056)	Data 0.008 (0.010)	Loss 0.0742 (0.1120)	Error Ratio 0.5075 (1.7837)
03-02 21:55 INFO     Epoch: [0][1920/11389]	Time 0.051 (0.056)	Data 0.009 (0.010)	Loss 0.0556 (0.1119)	Error Ratio 1.1995 (1.7776)
03-02 21:55 INFO     Epoch: [0][1940/11389]	Time 0.053 (0.056)	Data 0.011 (0.010)	Loss 0.0913 (0.1118)	Error Ratio 0.8135 (1.7706)
03-02 21:55 INFO     Epoch: [0][1960/11389]	Time 0.049 (0.056)	Data 0.009 (0.010)	Loss 0.0416 (0.1117)	Error Ratio 0.3690 (1.7632)
03-02 21:55 INFO     Epoch: [0][1980/11389]	Time 0.056 (0.056)	Data 0.014 (0.010)	Loss 0.1300 (0.1117)	Error Ratio 0.9471 (1.7704)
03-02 21:55 INFO     Epoch: [0][2000/11389]	Time 0.058 (0.056)	Data 0.014 (0.010)	Loss 0.0541 (0.1116)	Error Ratio 1.2889 (1.7768)
03-02 21:55 INFO     Epoch: [0][2020/11389]	Time 0.062 (0.056)	Data 0.011 (0.010)	Loss 0.1754 (0.1115)	Error Ratio 0.3898 (1.7823)
03-02 21:55 INFO     Epoch: [0][2040/11389]	Time 0.052 (0.056)	Data 0.008 (0.010)	Loss 0.0964 (0.1113)	Error Ratio 0.4136 (1.7722)
03-02 21:55 INFO     Epoch: [0][2060/11389]	Time 0.071 (0.056)	Data 0.020 (0.010)	Loss 0.1090 (0.1114)	Error Ratio 0.8774 (1.7636)
03-02 21:55 INFO     Epoch: [0][2080/11389]	Time 0.055 (0.056)	Data 0.014 (0.010)	Loss 0.0976 (0.1113)	Error Ratio 0.5897 (1.7561)
03-02 21:55 INFO     Epoch: [0][2100/11389]	Time 0.050 (0.056)	Data 0.008 (0.010)	Loss 0.0938 (0.1112)	Error Ratio 0.7475 (1.7469)
03-02 21:55 INFO     Epoch: [0][2120/11389]	Time 0.051 (0.056)	Data 0.011 (0.010)	Loss 0.0865 (0.1111)	Error Ratio 0.4612 (1.7406)
03-02 21:55 INFO     Epoch: [0][2140/11389]	Time 0.055 (0.056)	Data 0.012 (0.010)	Loss 0.1190 (0.1110)	Error Ratio 0.4369 (1.7539)
03-02 21:55 INFO     Epoch: [0][2160/11389]	Time 0.053 (0.056)	Data 0.011 (0.010)	Loss 0.0805 (0.1110)	Error Ratio 1.2164 (1.7584)
03-02 21:55 INFO     Epoch: [0][2180/11389]	Time 0.058 (0.056)	Data 0.007 (0.010)	Loss 0.0893 (0.1114)	Error Ratio 0.9703 (1.7503)
03-02 21:55 INFO     Epoch: [0][2200/11389]	Time 0.045 (0.056)	Data 0.006 (0.010)	Loss 0.0898 (0.1113)	Error Ratio 0.4571 (1.7615)
03-02 21:55 INFO     Epoch: [0][2220/11389]	Time 0.049 (0.056)	Data 0.007 (0.010)	Loss 0.0842 (0.1115)	Error Ratio 0.8556 (1.7659)
03-02 21:55 INFO     Epoch: [0][2240/11389]	Time 0.055 (0.056)	Data 0.013 (0.010)	Loss 0.1378 (0.1114)	Error Ratio 1.3639 (1.7733)
03-02 21:55 INFO     Epoch: [0][2260/11389]	Time 0.064 (0.056)	Data 0.005 (0.010)	Loss 0.1242 (0.1116)	Error Ratio 2.9732 (1.7765)
03-02 21:55 INFO     Epoch: [0][2280/11389]	Time 0.074 (0.056)	Data 0.011 (0.010)	Loss 0.0633 (0.1116)	Error Ratio 0.3083 (1.7671)
03-02 21:55 INFO     Epoch: [0][2300/11389]	Time 0.047 (0.056)	Data 0.006 (0.010)	Loss 0.0868 (0.1115)	Error Ratio 1.5292 (1.7675)
03-02 21:55 INFO     Epoch: [0][2320/11389]	Time 0.056 (0.056)	Data 0.011 (0.010)	Loss 0.0687 (0.1113)	Error Ratio 0.6587 (1.8109)
03-02 21:55 INFO     Epoch: [0][2340/11389]	Time 0.051 (0.056)	Data 0.008 (0.010)	Loss 0.0869 (0.1111)	Error Ratio 0.5195 (1.8033)
03-02 21:55 INFO     Epoch: [0][2360/11389]	Time 0.067 (0.056)	Data 0.008 (0.010)	Loss 0.1577 (0.1111)	Error Ratio 0.5873 (1.8133)
03-02 21:55 INFO     Epoch: [0][2380/11389]	Time 0.052 (0.056)	Data 0.010 (0.010)	Loss 0.1045 (0.1109)	Error Ratio 0.8580 (1.8174)
03-02 21:55 INFO     Epoch: [0][2400/11389]	Time 0.061 (0.056)	Data 0.011 (0.010)	Loss 0.0438 (0.1107)	Error Ratio 0.5239 (1.8465)
03-02 21:55 INFO     Epoch: [0][2420/11389]	Time 0.054 (0.056)	Data 0.011 (0.010)	Loss 0.0731 (0.1107)	Error Ratio 0.5478 (1.8380)
03-02 21:55 INFO     Epoch: [0][2440/11389]	Time 0.057 (0.056)	Data 0.012 (0.010)	Loss 0.1094 (0.1106)	Error Ratio 0.6681 (1.8425)
03-02 21:55 INFO     Epoch: [0][2460/11389]	Time 0.058 (0.056)	Data 0.009 (0.010)	Loss 0.1159 (0.1107)	Error Ratio 0.5375 (1.8412)
03-02 21:55 INFO     Epoch: [0][2480/11389]	Time 0.055 (0.056)	Data 0.011 (0.010)	Loss 0.0609 (0.1106)	Error Ratio 1.0051 (1.8434)
03-02 21:55 INFO     Epoch: [0][2500/11389]	Time 0.058 (0.056)	Data 0.011 (0.010)	Loss 0.0941 (0.1105)	Error Ratio 0.4139 (1.8362)
03-02 21:56 INFO     Epoch: [0][2520/11389]	Time 0.068 (0.056)	Data 0.008 (0.010)	Loss 0.0838 (0.1105)	Error Ratio 0.4716 (1.8567)
03-02 21:56 INFO     Epoch: [0][2540/11389]	Time 0.059 (0.056)	Data 0.011 (0.010)	Loss 0.0971 (0.1104)	Error Ratio 1.7734 (1.8523)
03-02 21:56 INFO     Epoch: [0][2560/11389]	Time 0.046 (0.056)	Data 0.006 (0.010)	Loss 0.0582 (0.1107)	Error Ratio 0.6756 (1.8494)
03-02 21:56 INFO     Epoch: [0][2580/11389]	Time 0.060 (0.056)	Data 0.011 (0.010)	Loss 0.1219 (0.1107)	Error Ratio 0.3072 (1.8467)
03-02 21:56 INFO     Epoch: [0][2600/11389]	Time 0.057 (0.056)	Data 0.008 (0.010)	Loss 0.1370 (0.1107)	Error Ratio 1.1331 (1.8535)
03-02 21:56 INFO     Epoch: [0][2620/11389]	Time 0.047 (0.056)	Data 0.007 (0.010)	Loss 0.1200 (0.1110)	Error Ratio 0.4616 (1.8550)
03-02 21:56 INFO     Epoch: [0][2640/11389]	Time 0.060 (0.056)	Data 0.010 (0.010)	Loss 0.0576 (0.1109)	Error Ratio 39.6671 (1.8692)
03-02 21:56 INFO     Epoch: [0][2660/11389]	Time 0.050 (0.056)	Data 0.010 (0.010)	Loss 0.0945 (0.1111)	Error Ratio 1.1725 (1.8702)
03-02 21:56 INFO     Epoch: [0][2680/11389]	Time 0.057 (0.056)	Data 0.006 (0.010)	Loss 0.1610 (0.1110)	Error Ratio 0.4080 (1.8660)
03-02 21:56 INFO     Epoch: [0][2700/11389]	Time 0.051 (0.056)	Data 0.010 (0.010)	Loss 0.0897 (0.1111)	Error Ratio 0.7644 (1.8586)
03-02 21:56 INFO     Epoch: [0][2720/11389]	Time 0.055 (0.056)	Data 0.009 (0.010)	Loss 0.0766 (0.1115)	Error Ratio 0.7861 (1.8633)
03-02 21:56 INFO     Epoch: [0][2740/11389]	Time 0.052 (0.056)	Data 0.008 (0.010)	Loss 0.0730 (0.1115)	Error Ratio 0.5800 (1.8561)
03-02 21:56 INFO     Epoch: [0][2760/11389]	Time 0.062 (0.056)	Data 0.011 (0.010)	Loss 0.0831 (0.1116)	Error Ratio 0.7922 (1.8489)
03-02 21:56 INFO     Epoch: [0][2780/11389]	Time 0.054 (0.056)	Data 0.011 (0.010)	Loss 0.1104 (0.1116)	Error Ratio 0.6691 (1.8460)
03-02 21:56 INFO     Epoch: [0][2800/11389]	Time 0.054 (0.056)	Data 0.011 (0.010)	Loss 0.0514 (0.1117)	Error Ratio 0.6288 (1.8405)
03-02 21:56 INFO     Epoch: [0][2820/11389]	Time 0.054 (0.056)	Data 0.011 (0.010)	Loss 0.1109 (0.1116)	Error Ratio 0.8530 (1.8343)
03-02 21:56 INFO     Epoch: [0][2840/11389]	Time 0.065 (0.056)	Data 0.017 (0.010)	Loss 0.0810 (0.1119)	Error Ratio 1.6440 (1.8273)
03-02 21:56 INFO     Epoch: [0][2860/11389]	Time 0.053 (0.056)	Data 0.013 (0.010)	Loss 0.0870 (0.1118)	Error Ratio 1.0012 (1.8313)
03-02 21:56 INFO     Epoch: [0][2880/11389]	Time 0.053 (0.056)	Data 0.011 (0.010)	Loss 0.0657 (0.1117)	Error Ratio 0.6515 (1.8245)
03-02 21:56 INFO     Epoch: [0][2900/11389]	Time 0.049 (0.056)	Data 0.010 (0.010)	Loss 0.0928 (0.1118)	Error Ratio 0.5745 (1.8189)
03-02 21:56 INFO     Epoch: [0][2920/11389]	Time 0.062 (0.056)	Data 0.011 (0.010)	Loss 0.0791 (0.1119)	Error Ratio 1.1134 (1.8219)
03-02 21:56 INFO     Epoch: [0][2940/11389]	Time 0.063 (0.056)	Data 0.011 (0.010)	Loss 0.1032 (0.1118)	Error Ratio 0.3848 (1.8143)
03-02 21:56 INFO     Epoch: [0][2960/11389]	Time 0.057 (0.056)	Data 0.006 (0.010)	Loss 0.0531 (0.1117)	Error Ratio 1.4342 (1.8081)
03-02 21:56 INFO     Epoch: [0][2980/11389]	Time 0.065 (0.056)	Data 0.012 (0.010)	Loss 0.0772 (0.1116)	Error Ratio 0.4476 (1.8217)
03-02 21:56 INFO     Epoch: [0][3000/11389]	Time 0.053 (0.056)	Data 0.010 (0.010)	Loss 0.0951 (0.1116)	Error Ratio 2.3122 (1.8164)
03-02 21:56 INFO     Epoch: [0][3020/11389]	Time 0.067 (0.056)	Data 0.011 (0.010)	Loss 0.1263 (0.1116)	Error Ratio 0.6325 (1.8107)
03-02 21:56 INFO     Epoch: [0][3040/11389]	Time 0.061 (0.056)	Data 0.010 (0.010)	Loss 0.0547 (0.1115)	Error Ratio 0.3272 (1.8161)
03-02 21:56 INFO     Epoch: [0][3060/11389]	Time 0.050 (0.056)	Data 0.009 (0.010)	Loss 0.0911 (0.1114)	Error Ratio 0.6396 (1.8140)
